square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo
950.0,1.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1239.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1100.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1058.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
784.0,1.0,1.0,TX,"Cats,Dogs",No,No
811.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
950.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
738.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail
1025.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
667.0,1.0,1.0,NC,"Cats,Dogs",No,No
848.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1216.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1000.0,2.0,2.0,ND,"Cats,Dogs",No,Yes
470.0,1.0,1.0,CO,Cats,No,Yes
648.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
860.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
650.0,1.0,1.0,UT,"Cats,Dogs",No,Yes
689.0,1.0,1.0,LA,"Cats,Dogs",No,Yes
1721.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
1267.0,2.0,3.0,MI,"Cats,Dogs",No,Yes
1371.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
935.0,2.0,2.0,OH,"Cats,Dogs",No,Thumbnail
800.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
720.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1362.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
1130.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
725.0,1.5,1.0,NC,"Cats,Dogs",No,Thumbnail
1150.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
456.0,1.0,1.0,WI,"Cats,Dogs",No,Thumbnail
536.0,1.0,3.0,MN,"Cats,Dogs",No,Thumbnail
600.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
843.0,2.0,2.0,TN,"Cats,Dogs",No,Thumbnail
1113.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1594.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
1300.0,2.0,3.0,CA,"Cats,Dogs",No,Yes
641.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
740.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1585.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
793.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
924.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1041.0,2.0,2.0,TX,Cats,No,Thumbnail
761.0,1.0,1.0,NJ,"Cats,Dogs",No,Thumbnail
888.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
1132.0,1.0,1.0,TN,"Cats,Dogs",No,Yes
1205.0,2.0,3.0,NV,"Cats,Dogs",No,Yes
1122.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
726.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1060.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
620.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
1173.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1108.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
1033.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
689.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
1080.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1349.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
1108.0,2.0,2.0,KS,"Cats,Dogs",No,Thumbnail
1100.0,1.0,2.0,NE,"Cats,Dogs",No,Thumbnail
845.0,1.0,2.0,AZ,"Cats,Dogs",No,Yes
557.0,1.0,1.0,NY,"Cats,Dogs",No,Yes
1125.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1000.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
790.0,1.0,2.0,NJ,"Cats,Dogs",No,Yes
1174.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes
722.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
810.0,1.0,2.0,MA,"Cats,Dogs",No,Thumbnail
777.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
700.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
500.0,1.0,4.0,AL,"Cats,Dogs",No,Thumbnail
1384.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
880.0,1.0,2.0,KY,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,KY,"Cats,Dogs",No,Yes
1363.0,2.0,3.0,MO,"Cats,Dogs",No,Yes
760.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
710.0,1.0,1.0,KS,"Cats,Dogs",No,Thumbnail
748.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1000.0,2.0,3.0,CA,"Cats,Dogs",No,No
1250.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1300.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1069.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1053.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
840.0,1.0,1.0,MD,Cats,No,Yes
1000.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1156.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
920.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
968.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1625.0,2.5,2.0,GA,"Cats,Dogs",No,Yes
352.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1015.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
733.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
1066.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
925.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
887.0,2.0,2.0,KY,"Cats,Dogs",No,Yes
1177.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1369.0,2.0,3.0,FL,"Cats,Dogs",No,No
600.0,1.0,1.0,NJ,"Cats,Dogs",No,No
756.0,1.0,2.0,OH,"Cats,Dogs",No,Yes
1474.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
1130.0,1.5,3.0,MD,"Cats,Dogs",No,Yes
750.0,1.0,1.0,TN,"Cats,Dogs",No,Yes
1390.0,2.0,3.0,NV,"Cats,Dogs",No,Thumbnail
701.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
739.0,1.0,1.0,NV,"Cats,Dogs",No,Thumbnail
1100.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
1273.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1082.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1021.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1003.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
500.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
1062.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
443.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1100.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
915.0,1.5,1.0,NJ,"Cats,Dogs",No,Yes
922.0,1.0,2.0,NC,"Cats,Dogs",No,Yes
635.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
733.0,1.0,1.0,CO,Cats,No,Yes
1236.0,2.0,3.0,LA,"Cats,Dogs",No,Yes
1052.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1206.0,2.0,2.0,MO,"Cats,Dogs",No,No
1201.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
827.0,1.0,2.0,TX,"Cats,Dogs",No,No
1563.0,2.5,2.0,CA,"Cats,Dogs",No,Yes
875.0,1.5,2.0,OH,"Cats,Dogs",No,Yes
1093.0,2.0,2.0,NE,Cats,No,Thumbnail
980.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
1152.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
948.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
815.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
674.0,1.0,1.0,TX,"Cats,Dogs",No,No
1000.0,1.0,2.0,MI,"Cats,Dogs",No,Thumbnail
845.0,1.0,2.0,CO,Cats,No,Thumbnail
635.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
400.0,1.0,2.0,MN,Cats,No,Thumbnail
975.0,1.0,2.0,CO,"Cats,Dogs",No,Yes
1044.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
700.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
2428.0,3.0,4.0,NV,Dogs,No,Thumbnail
585.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
804.0,1.0,2.0,WA,"Cats,Dogs",No,Yes
709.0,1.0,1.0,AL,"Cats,Dogs",No,Yes
750.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
565.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
926.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
907.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1085.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
778.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
592.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
525.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
668.0,1.0,1.0,AR,"Cats,Dogs",No,No
687.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1207.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
1000.0,2.0,3.0,OH,"Cats,Dogs",No,Yes
949.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
500.0,1.0,0.0,MD,"Cats,Dogs",No,Thumbnail
1288.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
664.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
640.0,1.0,1.0,UT,Cats,No,Yes
854.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
700.0,1.0,2.0,IL,"Cats,Dogs",No,Yes
843.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
575.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1564.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
780.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
657.0,1.0,1.0,MI,"Cats,Dogs",No,Yes
1139.0,2.0,3.0,VA,"Cats,Dogs",No,Yes
954.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
964.0,1.0,2.0,NH,"Cats,Dogs",No,Yes
818.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
738.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
502.0,1.0,1.0,OH,Cats,No,Thumbnail
560.0,1.0,0.0,OH,"Cats,Dogs",No,Yes
630.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1280.0,2.5,2.0,MA,"Cats,Dogs",No,Thumbnail
1407.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
608.0,1.0,1.0,KY,"Cats,Dogs",No,Thumbnail
644.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
899.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1151.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
480.0,1.0,2.0,MN,"Cats,Dogs",No,Yes
1339.0,2.0,3.0,CO,"Cats,Dogs",No,Yes
1223.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1098.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1125.0,2.0,3.0,MD,"Cats,Dogs",No,Thumbnail
753.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
1192.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
578.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
845.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
1000.0,1.0,2.0,OR,"Cats,Dogs",No,Yes
1022.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
930.0,1.0,2.0,SC,"Cats,Dogs",No,Yes
680.0,1.0,1.0,NV,"Cats,Dogs",No,Yes
750.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
1043.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1368.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
515.0,1.0,2.0,MA,"Cats,Dogs",No,No
1290.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes
1027.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
442.0,1.0,1.0,OR,"Cats,Dogs",No,Thumbnail
1149.0,2.0,2.0,WA,"Cats,Dogs",No,Thumbnail
850.0,2.0,2.0,AL,"Cats,Dogs",No,Thumbnail
1800.0,1.5,3.0,VA,"Cats,Dogs",No,Yes
1448.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
475.0,1.0,1.0,OH,Cats,No,Thumbnail
1225.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
680.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
692.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
825.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
720.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
760.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
640.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
1159.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
1675.0,2.0,3.0,WA,"Cats,Dogs",No,Thumbnail
604.0,1.0,2.0,TX,"Cats,Dogs",No,No
1117.0,2.5,2.0,OH,"Cats,Dogs",No,Thumbnail
1431.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1039.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
1268.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
739.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
950.0,1.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1152.0,2.0,2.0,KY,"Cats,Dogs",No,Thumbnail
900.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
1264.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1440.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
920.0,1.0,2.0,OH,"Cats,Dogs",No,Yes
732.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1294.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1005.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1113.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1011.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
957.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
864.0,1.0,2.0,MS,"Cats,Dogs",No,Yes
905.0,2.0,2.0,WA,"Cats,Dogs",No,Thumbnail
1409.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
1060.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail
792.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
719.0,1.0,1.0,GA,"Cats,Dogs",No,No
833.0,1.0,1.0,MD,Cats,No,Yes
869.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1065.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
593.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
705.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
670.0,1.0,1.0,WA,"Cats,Dogs",No,Thumbnail
382.0,1.0,2.0,TN,"Cats,Dogs",No,Thumbnail
760.0,1.0,1.0,VT,"Cats,Dogs",No,Yes
912.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
849.0,1.0,1.0,GA,"Cats,Dogs",No,Yes
756.0,1.0,1.0,GA,"Cats,Dogs",No,No
770.0,1.0,1.0,WA,"Cats,Dogs",No,No
894.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
700.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
906.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1159.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1303.0,2.0,3.0,MN,"Cats,Dogs",No,Yes
944.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
1504.0,2.0,3.0,LA,"Cats,Dogs",No,Thumbnail
716.0,1.5,2.0,MA,"Cats,Dogs",No,Thumbnail
1185.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail
582.0,1.0,2.0,VA,"Cats,Dogs",No,Yes
1325.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
450.0,2.0,2.0,FL,"Cats,Dogs",No,No
1060.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1295.0,2.0,3.0,TX,"Cats,Dogs",No,Yes
1112.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1059.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
766.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1091.0,2.0,2.0,LA,"Cats,Dogs",No,Thumbnail
1047.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
668.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
839.0,1.5,1.0,TX,"Cats,Dogs",No,Thumbnail
1648.0,2.0,4.0,FL,"Cats,Dogs",No,Thumbnail
775.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1073.0,2.0,2.0,AL,"Cats,Dogs",No,Yes
875.0,1.0,2.0,LA,"Cats,Dogs",No,Thumbnail
1236.0,2.0,3.0,NC,"Cats,Dogs",No,Yes
1393.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
1114.0,2.0,2.0,CA,"Cats,Dogs",No,Yes
1181.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
879.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
1130.0,2.0,2.0,TN,"Cats,Dogs",No,Thumbnail
714.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
637.0,1.0,1.0,CA,"Cats,Dogs",No,No
860.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail
799.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
445.0,1.0,0.0,OR,"Cats,Dogs",No,Thumbnail
1214.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
717.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
762.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1000.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
770.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1176.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
961.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
476.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1400.0,2.0,3.0,IL,"Cats,Dogs",No,Yes
1101.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
2800.0,2.5,4.0,MA,"Cats,Dogs",Yes,Thumbnail
1000.0,1.0,1.0,IL,Cats,No,Yes
1046.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
1105.0,1.0,3.0,WA,"Cats,Dogs",No,Yes
753.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
1161.0,2.0,2.0,MA,"Cats,Dogs",No,Yes
1137.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1020.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail
575.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1094.0,2.0,2.0,MN,"Cats,Dogs",No,Yes
790.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
622.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
842.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail
966.0,1.0,2.0,WA,"Cats,Dogs",No,Yes
1454.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail
711.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1349.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
697.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
1164.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
746.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1040.0,2.0,2.0,MD,"Cats,Dogs",No,Yes
1200.0,1.0,2.0,NJ,"Cats,Dogs",No,Yes
1186.0,1.0,3.0,WI,"Cats,Dogs",No,Thumbnail
710.0,1.0,2.0,MD,"Cats,Dogs",No,Thumbnail
1100.0,2.0,2.0,IL,"Cats,Dogs",No,Yes
902.0,1.0,2.0,TX,"Cats,Dogs",No,Yes
870.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
1067.0,2.0,2.0,SC,"Cats,Dogs",No,Yes
1105.0,2.0,3.0,WA,"Cats,Dogs",No,Yes
419.0,1.0,0.0,CA,"Cats,Dogs",No,Thumbnail
726.0,1.0,1.0,TX,"Cats,Dogs",No,Yes
780.0,1.5,2.0,OH,"Cats,Dogs",No,No
748.0,1.0,1.0,OH,"Cats,Dogs",No,Yes
670.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
754.0,1.0,1.0,MO,"Cats,Dogs",No,Yes
1217.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
707.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail
648.0,1.0,1.0,IN,"Cats,Dogs",No,Thumbnail
763.0,1.0,1.0,NC,"Cats,Dogs",No,No
944.0,2.0,2.0,GA,"Cats,Dogs",No,Yes
850.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail
445.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail
1008.0,3.0,3.0,TN,"Cats,Dogs",No,Thumbnail
590.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
797.0,1.0,1.0,MD,"Cats,Dogs",No,Thumbnail
724.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1255.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1279.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail
1134.0,2.0,3.0,ND,"Cats,Dogs",No,Thumbnail
570.0,1.0,2.0,MA,"Cats,Dogs",No,Yes
803.0,1.0,1.0,LA,"Cats,Dogs",No,Yes
1031.0,2.0,2.0,CO,"Cats,Dogs",No,No
760.0,1.0,1.0,MA,"Cats,Dogs",No,Thumbnail
757.0,1.0,1.0,MD,"Cats,Dogs",No,No
1057.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1400.0,1.0,1.0,OR,"Cats,Dogs",No,Thumbnail
965.0,2.0,2.0,AR,"Cats,Dogs",No,No
990.0,2.0,2.0,CO,"Cats,Dogs",No,Yes
435.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
651.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail
669.0,1.0,1.0,CA,"Cats,Dogs",No,Yes
1201.0,2.0,3.0,NV,"Cats,Dogs",No,Yes
814.0,1.0,1.0,FL,"Cats,Dogs",No,Yes
1940.0,2.0,3.0,MO,Cats,No,Thumbnail
580.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
1070.0,2.0,2.0,NJ,"Cats,Dogs",No,Yes
777.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail
1570.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail
1168.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
697.0,1.0,1.0,NH,"Cats,Dogs",No,Thumbnail
360.0,1.0,1.0,OK,"Cats,Dogs",No,Thumbnail
1254.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
736.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail
751.0,1.0,1.0,TX,Cats,No,Thumbnail
937.0,1.0,2.0,GA,"Cats,Dogs",No,Yes
1031.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
612.0,1.0,1.0,UT,"Cats,Dogs",No,Thumbnail
1900.0,2.0,2.0,OH,"Cats,Dogs",No,Thumbnail
800.0,1.0,1.0,AL,"Cats,Dogs",No,Thumbnail
1000.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
1148.0,2.0,2.0,NC,"Cats,Dogs",No,Yes
950.0,1.0,2.0,OH,Cats,No,No
1391.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
1500.0,2.0,2.0,GA,Cats,No,No
557.0,1.0,1.0,WA,"Cats,Dogs",No,Yes
785.0,1.0,1.0,TN,"Cats,Dogs",No,Thumbnail
700.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail
805.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
864.0,1.0,1.0,CO,"Cats,Dogs",No,Yes
1166.0,2.0,2.0,FL,"Cats,Dogs",No,Yes
660.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail
429.0,1.0,1.0,NV,"Cats,Dogs",No,No
959.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
793.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail
1092.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail
725.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
628.0,1.0,1.0,MD,"Cats,Dogs",No,Yes
844.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
730.0,1.0,2.0,CO,"Cats,Dogs",No,No
1143.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1118.0,1.5,2.0,VA,"Cats,Dogs",No,Yes
800.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail
764.0,1.0,1.0,VA,"Cats,Dogs",No,Yes
480.0,1.0,1.0,AR,"Cats,Dogs",No,Yes
936.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1254.0,2.0,2.0,TX,"Cats,Dogs",No,Yes
1070.0,1.5,3.0,VA,"Cats,Dogs",No,Yes
1145.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail
1240.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail
899.0,1.0,2.0,MD,"Cats,Dogs",No,Yes
1260.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail
676.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1474.0,2.5,4.0,CA,"Cats,Dogs",No,Thumbnail
1212.0,1.0,2.0,NJ,"Cats,Dogs",No,Yes
1025.0,2.0,2.0,MO,"Cats,Dogs",No,Yes
1430.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail
1308.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
823.0,1.0,1.0,NC,"Cats,Dogs",No,Yes
1250.0,2.0,3.0,FL,"Cats,Dogs",No,Yes
2160.0,2.0,3.0,GA,"Cats,Dogs",No,Yes
534.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes
1166.0,2.0,2.0,IL,"Cats,Dogs",No,Yes
965.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail
1022.0,2.0,2.0,VA,"Cats,Dogs",No,Yes
950.0,1.5,2.0,KY,"Cats,Dogs",No,Yes
906.0,2.0,2.0,CO,"Cats,Dogs",No,No
1265.0,1.5,1.0,CO,"Cats,Dogs",No,Thumbnail
1035.0,1.5,1.0,TX,"Cats,Dogs",No,Yes
721.0,1.0,1.0,VA,"Cats,Dogs",No,No
1000.0,2.0,2.0,IA,"Cats,Dogs",No,Yes
450.0,1.0,3.0,VA,"Cats,Dogs",No,Thumbnail
775.0,1.0,2.0,CA,"Cats,Dogs",No,Yes
1703.0,2.5,3.0,CA,"Cats,Dogs",No,Thumbnail
1060.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail
808.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail
1020.0,2.0,2.0,NV,"Cats,Dogs",No,Yes
525.0,1.0,1.0,IL,Cats,No,Thumbnail
